word	abs
familial	8
familiale	19
familiariser	1
familiarité	2
familias	1
familiaux	1
familier	7
familiers	2
familière	1
familièrement	1
familières	1
famille	67
familles	13
famine	1
famélique	1
fanatique	1
fanatiques	2
fanfare	3
fanfares	1
fanions	2
fann	1
fanny	5
fans	1
fantaisie	2
fantaisiste	1
fantaisistes	1
fantasia	1
fantasmagorique	1
fantastique	1
far-west	1
farandole	2
farandoles	1
farce	12
farci	13
farcie	13
farcies	11
farcir	1
farcis	10
farcissez	8
fard	2
fards	1
farfelu	4
fargues	1
fariboles	1
farine	14
farineuse	2
farineux	1
farinez	1
farinez-les	1
faro	1
farouk	1
farçi	2
fascicule	1
fascinant	2
fasse	11
fassent	2
fassiez	2
fastes	2
fastidieuses	1
fastidieux	1
fastueuse	1
fastueux	1
fatalement	1
fatidiques	1
fatigante	2
fatiguant	1
fatigue	1
fatigué	9
fatiguées	1
fatigués	1
fau	1
faubourg	1
faubourgs	4
fauche	1
fauché	1
faucon	1
faudra	12
faudrait	18
faudrait-il	1
faufilant	1
faune	2
faurie	1
fausse	12
faussement	1
fausses	4
faussé	2
faut	268
faut-il	5
faute	13
fauteuils	22
fauvarque	2
fauve	3
faux	18
faux-ancien	1
faveur	7
faveurs	1
favorable	7
favorablement	1
favorables	1
favorisait	1
favorisant	1
favorise	1
favorisent	1
favorite	1
façade	37
façades	3
façon	48
façonnez	1
façons	7
faîte	1
faïence	5
fedeli	1
feiner	1
feint	1
femelles	1
femme	100
femmes	49
fendant	2
fendue	2
fenouil	14
fenouille	1
fenêtre	14
fenêtres	59
fer	41
fera	14
ferai	13
ferai-je	1
feraient	3
feraient-elles	1
feraient-ils	1
ferais	1
ferait	10
ferdinand	2
ferez	5
feriez	1
ferions	1
fermant	1
ferme	68
ferme-château	1
ferme-restaurant	2
fermement	2
ferment	1
fermentés	1
fermer	4
fermes	4
fermette	1
fermeture	53
fermeté	4
fermez	2
fermiers	1
fermo	1
fermons	20
fermé	109
fermée	7
fermés	7
fernand	9
ferons	4
feront	6
ferrailles	1
ferrailleur	1
ferrand	1
ferronneries	1
ferroviaire	1
ferroviaires	1
fervent	2
fervents	2
fessendjoun	1
festin	1
festival	2
festivals	2
festivité	5
festivités	5
festoyer	1
feu	129
feuillage	2
feuillages	1
feuille	7
feuilles	29
feuilletant	1
feuillets	2
feuilleté	5
feuilletée	9
feuilletées	1
feuillus	1
feutrait	1
feutré	3
feutrée	6
feux	4
fevery	1
feydeau	1
fez	1
fi	2
fiacre	1
fiacres	1
fiancée	1
fiancés	1
fiasco	10
fiasque	1
ficelle	2
ficelles	12
ficelée	2
fichant	1
fiche	4
fiches	1
fichtre	2
fichue	1
fideli	8
fidèle	17
fidèlement	1
fidèles	11
fidélité	3
fief	1
fier	6
fiers	1
fierté	3
fiesta	2
fiez	1
fiez-vous	1
figeac	5
figlia	1
fignolée	1
figues	2
figuraient	4
figurait	6
figurant	9
figuratives	1
figure	35
figurent	29
figurer	9
figurera	1
figureraient	2
figurerait	1
figurez-vous	4
figuré	3
figée	1
fil	10
filaments	1
filant	1
filasse	3
filding	1
file	3
filer	1
filet	132
filete	1
filets	55
filieux	1
filigrane	1
fille	35
filles	28
fillette	3
fillettes	1
film	5
films	2
fils	45
fils-à	1
filtre	15
filtres	4
fin	99
finale	3
finalement	23
financement	2
financer	1
financier	1
financière	2
financières	1
financé	1
fine	53
fine-champagne	1
finement	22
fines	49
finesse	41
fini	12
finie	1
finir	2
finira	1
finirent	1
finirions	1
finissent	2
finissez	1
finissons	2
finistere	1
finistère	2
finit	4
finition	1
fins	22
fintje	2
fioritures	5
firent	6
firmament	2
firme	4
firmes	2
fis	9
fis-je	1
fisc	4
fiscal	2
fiscales	1
fiscaux	1
fiston	1
fit	25
fixa	1
fixe	4
fixer	2
fixes	1
fixé	5
fixée	2
fixées	4
fixés	5
fière	6
fièrement	1
fièvre	1
fla	2
fla-fla	1
flacon	6
flacons	4
flageolets	2
flagey	1
flagrant	1
flagrantes	1
flair	1
flairer	1
flaive	1
flamand	31
flamande	25
flamandes	9
flamands	10
flambages	2
flambant	11
flambants	1
flambe	3
flambeau	1
flambee	2
flamber	5
flambes	1
flambez	6
flamboie	1
flamboiements	1
flambé	30
flambée	16
flambées	14
flambés	5
flamenco	2
flamiche	1
flammes	2
flammées	1
flan	1
flanc	1
flancs	2
flandre	3
flandres	4
flandrien	1
flandrienne	1
flandriens	1
flanqué	3
flanquée	5
flanqués	1
flat	1
flattent	1
flatter	2
flatteur	2
flatteurs	1
flatteuse	4
flatteuses	1
flatté	2
flattées	1
flegmatique	1
flegme	1
fleming	1
fleur	6
fleurant	6
fleure	3
fleurent	1
fleuri	5
fleurie	21
fleuries	6
fleuris	2
fleurissent	1
fleuron	3
fleurons	6
fleurs	53
fleuve	4
fleuves	2
flirte	1
flirter	6
floerchinger	1
floky	1
flon	1
flonflon	1
flonflons	2
floor-flex	1
floorflex	7
floppée	1
flor	1
flora	1
florale	3
florales	1
floralies	1
floraux	1
florence	7
florentine	3
florida	1
floréal	2
flot	5
flots	5
flottaient	1
flottante	1
flottent	2
flotter	1
flou	1
flous	1
fluets	1
fluide	1
fluorescents	3
flying	1
flèche	7
flèches	1
fléchettes	1
fléchissent	1
flétrir	1
flûte	2
focant	1
focshani	1
foe	1
foi	15
foie	72
foies	2
foin	3
foire	3
foires	1
fois	301
fois-là	1
foisonne	1
folichon	1
folie	4
folklore	13
folklorique	6
folkloriques	4
folle	6
follement	1
folles	1
folon	1
fonce	2
foncent	2
foncer	1
foncez	1
foncier	1
foncière	1
fonction	6
fonctionnaire	2
fonctionnaires	11
fonctionnait	1
fonctionne	10
fonctionnelle	1
fonctionnement	1
fonctionnent	1
fonctions	11
foncé	38
foncée	5
foncées	5
foncés	5
fond	139
fonda	1
fondamentalement	2
fondant	3
fondante	2
fondateur	5
fondateurs	1
fondation	7
fondations	3
fondatrice	1
fondement	1
fondements	1
fondent	1
fondre	7
fonds	11
fondu	16
fondue	26
fondues	5
fondus	4
fondé	11
fondée	2
fondés	1
fonsny	1
font	61
font-ils	2
fontainas	1
fontaine	4
fontaines	4
fonte	4
fontenac	1
food	1
football	12
football-club	1
footballeurs	1
for	1
force	26
forcent	1
forcer	1
forcé	2
forcée	1
forcément	11
forcés	1
forest	2
forestier	1
forestière	4
foret	2
forfait	1
forget	1
forgé	25
formant	5
format	9
formation	7
forme	58
formelle	1
formellement	4
forment	24
former	3
formes	4
formica	6
formidable	5
formidables	1
formons	1
formulait	1
formulant	1
formule	24
formuler	22
formulerons	1
formulez	2
formulé	1
formulée	1
formé	18
formée	7
formées	1
formés	3
forno	2
fort	218
forte	13
fortement	4
fortes	5
fortuna	1
fortunat	2
fortune	6
fortunes	3
forçait	1
forêt	29
forêts	1
fossé-aux-loups	3
fou	13
foudres	1
foudroyants	1
fouet	2
fouettez	2
fouettée	4
fougères	1
fouillis	1
foulards	2
foule	34
foules	3
foulures	1
foulé	1
fouquet	2
four	57
fourchaume	5
fourchaumes	2
fourche	6
fourchette	15
fourchettes	7
fourie	1
fourmilière	1
fourmille	1
fourmis	1
fourneau	3
fourneaux	33
fourni	4
fournie	3
fournier	1
fournies	1
fournir	4
fournira	2
fournis	2
fournissent	2
fournisseur	1
fournisseurs	2
fournit	2
fourrer	1
fourrure	1
fourrures	1
fourrées	3
fours	1
foutisme	1
foyer	5
foyers	1
fr	134
fracas	2
fracassant	2
fragilité	1
fragmentaires	1
fragments	1
frai	1
frais	126
fraise	3
fraises	21
framboise	1
framboises	6
franc	9
franc-waret	1
francart	2
france	40
france-jour	1
francesco	13
franche	4
franchement	13
franches	2
franchi	6
franchie	3
franchir	1
franchira	1
franchise	1
franchissent	3
franchissez	3
franchissons-nous	1
franchit	3
francis	1
francisco	1
franco	8
francois	1
franconie	2
francophones	2
francs	376
franges	2
frango	1
frangées	1
frank	2
frankfort	1
frankfurters	1
franklin	1
franklin-delano	1
franquette	11
frantin	1
franz	1
français	106
française	48
françaises	8
françois	26
françois-traiteur	1
françoise	2
frappant	2
frappe	10
frappez-les	1
frappé	10
frappées	3
frascati	1
fraternel	3
fraternellement	1
fraternise	2
fraternité	1
fraude	2
fraîche	68
fraîchement	5
fraîches	35
fraîcheur	31
frein	1
freine	1
freiner	1
french	1
freres	1
fresque	9
fresques	7
friand	2
friandes	2
friandise	1
friandises	2
friands	7
fricassée	4
friction	1
frigo	7
frigorifique	1
frigorifiées	1
frigorifiés	2
frileuse	1
frileux	1
frimas	1
frimousse	1
fringale	6
fripiers	1
frire	2
frisant	1
frisquet	1
frisson	1
frissonnant	1
frisée	2
frit	9
frite	7
frites	221
frites-allumettes	1
friteuses	1
friti	1
frits	9
fritti	2
fritto	1
friture	36
fritures	4
froes	1
froes-fronville	1
froid	49
froide	21
froidement	1
froides	17
froideur	2
froids	9
frois	1
fromage	103
fromages	90
fromagienne	1
fronce	1
froncement	1
frondaisons	1
fronsac	10
front	15
frontière	1
frontières	2
fronton	1
frotter	1
frotté	1
froufrou	2
frs	662
fructueux	1
frugal	1
fruit	8
fruits	60
fruité	1
fruitée	1
fruités	1
fruste	5
frustré	1
frustrée	1
frustrés	1
fryns	2
frère	13
frères	14
frédéric	2
frémir	1
fréquemment	4
fréquence	1
fréquent	6
fréquentable	1
fréquentables	1
fréquentaient	1
fréquentais	1
fréquentait	1
fréquentant	1
fréquente	8
fréquentent	12
fréquenter	8
fréquents	2
fréquenté	26
fréquentée	2
fréquentés	2
frêles	1
frîtes	2
fugaces	1
fugitif	1
fui	1
fuir	1
fuissé	12
fuite	5
fuji	1
fulgurante	1
fumai	1
fumant	5
fumante	8
fumantes	1
fumants	2
fume	1
fument	2
fumer	2
fumet	23
fumets	1
fumeurs	1
fumeux	1
fumez	1
fumoirs	1
fumé	30
fumée	12
fumées	5
fumés	4
funy	1
fur	4
furent	35
fureter	2
fureur	4
fureurs	1
furieuse	1
furieusement	5
furtivement	1
fus	12
fusil	39
fusillade	1
fusillé	1
fusion	1
fusse	1
fussent	3
fut	191
fut-ce	1
fut-elle	1
fut-il	1
futile	1
futur	6
future	3
futurs	3
fuyant	1
fuyons	1
fâcher	1
fâcheuse	3
fâcheux	2
fès	1
fèves	1
fébrile	1
fébrilement	2
fécule	2
fédéralisme	1
fédération	1
fées	1
félicie	1
félicitant	1
félicitations	1
félicite	6
félicitent	3
féliciter	1
félicitons	2
félicitons-en	1
félicé	1
félin	1
félix	1
féminin	3
féminine	5
féminines	1
féminins	4
férié	1
fériés	16
féroces	1
féru	3
férule	1
férus	1
fétiches	1
février	24
fêtait	1
fêtards	2
fête	5
fêterons	1
fêtes	4
fîtes	1
fô	1
fûmes	4
fût	7
fût-ce	4
fûtes	1
fûts	2
g	45
gabardine	3
gabardines	1
gabarit	2
gabin	1
gablin	1
gadgets	1
gado-gado	1
gaesbeek	1
gaffelière	1
gaffilière	1
gag	1
gagarine	1
gage	2
gageons	5
gageure	3
gagne	1
gagnent	2
gagner	5
gagneraient	1
gagnerait	1
gagné	4
gai	4
gaidon	1
gaiement	1
gaies	1
gaieté	2
gailhard	1
gaillard	1
gaillardement	1
gaillards	1
gain	2
gainés	1
gais	2
gala	1
galanterie	1
galantes	1
galantine	2
galerie	27
galeries	10
galette	1
galettes	4
gallia	3
gallimard	1
gallito	2
galon	1
galons	2
galop	2
galuzzi	2
galère	1
galéjade	1
galérie	1
gamay	1
gambas	13
gamin	3
gamine	1
gamme	23
gancia	1
gand	6
gand-gent	1
gansbeek	1
ganshoren	2
gantois	4
gantoise	5
gantoises	1
garage	6
garant	1
garantie	6
garanties	1
garantir	1
garantis	1
garantissons	1
garantit	2
garau	6
garbure	2
gard	1
garda	1
gardant	1
garde	17
garden	4
gardent	4
garder	8
garderai	1
gardes	4
gardez	4
gardez-vous	1
gardien	2
gardiens	1
gardiez	1
gardons	1
gardé	9
gardée	1
gardées	1
gare	13
garer	2
gargote	1
gargotes	1
gargotte	1
gargottes	1
garni	39
garnie	25
garnies	26
garnir	1
garnis	11
garnissaient	1
garnissant	2
garnissent	13
garnissez	8
garnissez-le	1
garnissons	1
garnit	5
garniture	18
garnitures	4
garonne	2
garrafeire	1
gars	5
garçon	161
garçons	67
gascogne	2
gascon	1
gaspillé	1
gaston	5
gastrique	2
gastronome	6
gastronomes	17
gastronomie	39
gastronomies	1
gastronomique	49
gastronomiquement	7
gastronomiques	35
gastronomissimo	1
gastéropodes	1
gauche	56
gauchement	2
gaufrettes	3
gaufré	1
gaulle	3
gaulois	1
gavent	1
gaz	11
gazeuses	1
gazin	2
gazon	1
gaîté	3
gde	1
gdra	1
gebe	1
geevers	1
geisha	1
gel	2
geldmeyer	1
gelée	11
gemutlich	1
gemütlichkeit	1
gendarme	1
gendarmes	1
gendarmes-motocyclistes	1
gendre	1
genevrier	1
genièvre	2
genou	1
genoux	7
genre	90
genres	2
gens	101
gens-là	1
gent	2
gentil	23
gentille	7
gentilles	5
gentillesse	25
gentillette	3
gentillettes	1
gentils	12
gentiment	18
genval	1
genève	1
genévrier	4
genévriers	1
genêts	1
george	5
georges	36
georgette	1
georgien	1
gerbe	1
germain	1
germaine	2
germanique	1
germes	1
germination	1
geschenk	1
gestapo	1
geste	19
gestes	4
gestion	3
gevrey	11
gevrey-chambertin	5
gevreychambertin	1
gewurztraminer	2
gewürtztraminer	2
ghee	2
ghetto	1
ghislaine	2
gianni	1
gianyar	1
gibelote	1
gibelotte	1
gibier	34
gibiers	4
gicle	1
giclée	1
gide	2
gigantesque	5
gigantesques	1
gigantisme	1
gigondas	2
gigot	16
gigotin	4
gigots	2
gilbert	5
gilberte	1
gilet	4
gin	2
gineste	1
gingembre	5
gino	1
giovani	1
girardot	1
girofle	4
girolles	1
gironde	14
girot	1
giscours	2
gisent	2
gisèle	1
gitage	1
gitane	2
gits	16
giuseppe	1
givre	1
givrée	2
glabais	1
glace	70
glaces	18
glacez	4
glacé	18
glacée	10
glacées	1
glacés	3
glaise	1
glascow	1
glaçage	1
glaçons	1
glissant	2
glisse	8
glissent	1
glisser	4
glissez	1
glissez-y	1
glissons	1
glissé	2
glissés	1
global	2
globalisées	1
globe	6
globes	2
globules	3
gloire	16
gloires	1
gloriettes	1
glorieuse	2
glorieusement	1
glorieux	7
glory	1
gloussements	2
gnocchi	1
gnochis	1
gobelets	1
godasses	1
godelieve	1
godelureau	1
godets	1
goe	1
goed	1
goelens	1
goethe	1
gogo	2
goinfres	2
goldtropfchen	1
golf	3
golfe	1
gols	4
gombault	1
gombo	3
gomery	2
gondoles	2
gondolier	2
gonfler	1
gonflés	4
goreng	5
gorge	2
gorgonzola	11
gorgée	2
gorgées	4
gorgés	1
gorilles	1
gosse	2
gothique	2
gouailleur	1
goudron	1
goujon	2
goujonnette	1
goujons	1
goulach	1
goulasch	1
goulasche	1
goulash	3
goulot	7
goulées	1
goulûment	1
gourmand	2
gourmande	3
gourmandise	6
gourmands	4
gourmet	11
gourmets	16
gourmettes	1
gourmé	3
gousse	10
gousses	7
goutte	3
gouttes	4
gouvernail	1
gouvernement	9
gouverner	1
gouverneur	1
govaert	2
govaerts	3
goya	1
goyave	1
goùt	1
goût	180
goûtant	1
goûte	5
goûter	8
goûtez	1
goûtiez	1
goûts	24
goûté	7
goûtée	1
gr	53
grace	1
gracieuse	3
gracieusement	1
gracieuses	2
gracieusetés	1
gracieux	3
graciles	2
gradation	1
gradations	1
grafé	1
grafé-lecoq	1
grain	7
graines	3
grains	16
graisse	18
graisses	1
graisseuses	1
graisseux	3
grammes	9
grammont	1
grand	300
grand-chose	4
grand-maman	1
grand-mayne	1
grand-mère	11
grand-mères	1
grand-place	7
grand-prêtre	1
grand-père	3
grande	226
grandement	1
grandes	67
grandeur	3
grandi	1
grandier	1
grandiose	1
grandioses	1
grandissant	2
grandissante	1
grandissime	1
grands	113
grands-carmes	1
grands-mères	1
grands-parents	1
grands-pères	1
grandsgousiers	1
grange	10
granit	1
granuleux	1
granulés	1
grappe	1
grappes	1
gras	26
gras-double	1
grasse	8
grasses	7
grat	3
gratifiant	1
gratifié	1
gratin	36
gratiner	3
gratiné	8
gratinée	6
gratinées	2
gratinés	4
gratitude	1
gratte	2
gratuit	18
gratuite	2
gratuitement	5
gratuites	1
grave	7
gravement	1
graves	11
gravi	1
gravir	1
gravissait	1
gravissant	1
gravissante	1
gravissons	3
graviter	1
gravité	2
gravière	1
gravières	1
gravures	7
gravé	1
gravés	1
gravît	1
grazzini	1
grec	18
grecque	12
grecques	2
grecs	7
green	1
greffier	2
grell	1
grenade	1
grenades	1
grenadier	1
grenadiers	4
grenadin	1
grenadins	1
grenat	4
grenier	5
grenobloise	1
grenouilles	9
gretry	1
grevenmacher	1
greysson	1
gribiche	1
griefs	1
grieser	1
griffait	1
griffes	1
griffonne	2
griffonner	1
griffonnées	1
griffé	1
grignotant	3
grignote	3
grignoter	2
grignotons	2
grijse	1
gril	8
grill	12
grill-room	1
grillade	17
grillades	35
grillage	1
grillages	2
grillagées	1
grille	6
grillent	1
griller	4
grilles	3
grillez	2
grillé	43
grillée	15
grillées	14
grillés	11
grils	1
grimace	1
grimau	1
grimaud	1
grimaudiere	1
grimaudière	7
grimbergen	3
grimbergiennes	1
grimo	1
grimod	3
grimpe	1
grimpent	1
grimper	1
grimpons	2
grince	1
grincent	1
grincer	1
grincheux	4
griottes	3
grippée	1
gris	41
gris-bleu	1
grisaille	1
grise	5
grises	9
grisette	1
grisonnant	1
grisonnants	1
grive	3
grives	13
grivoises	1
groendael	1
groenendael	2
grondant	1
grondin	1
grondins	1
gros	83
grosse	29
grosses	28
grosseur	3
grossi	1
grossier	1
grossir	1
grossiste	2
grossistes	1
grossière	1
grossièrement	2
grossières	2
grotte	2
grottes	1
groupait	1
groupe	38
grouper	1
groupes	11
groupez-vous	1
groupuscules	1
groupées	2
groupés	1
grrande	1
grrrands	2
grs	3
gruard	1
gruaud	3
gruaut	1
grue	2
grunbacher	1
gruyère	20
gryseels	2
gryson	1
grysseels	1
grâce	53
grâces	3
grèce	9
grès	6
grève	5
grèves	3
gré	12
gréco	1
grétry	7
guerre	19
guerres	3
guerrier	2
guerrières	1
guestier	1
guettaient	1
guettant	3
guettent	1
gueulards	1
gueule	3
gueuleton	1
gueuze	17
gueuzes	1
gueymeh	2
gui	1
guichet	5
guichets	1
guide	4
guide-dictionnaire	1
guider	2
guidera	1
guideront	1
guides	1
guido	1
guidé	2
guilas	6
guilde	1
guildes	1
guillaume	6
guillemets	1
guillotine	1
guindaille	2
guindé	2
guindée	2
guirlandes	2
guise	12
guisset	2
guitare	7
guitariste	6
guitaristes	3
guitaristica	2
guitry	2
guling	1
gulyas	4
gulyasiques	1
gustatif	1
gustatifs	1
gustatives	2
gustave	1
guy	7
guyane	2
guyannais	1
guylach	1
guylas	5
guyomard	1
guyomerey	1
guère	47
guéry	3
gymnastique	1
gynécologue	1
gysemans	2
gâcher	2
gâchée	1
gâte	3
gâteau	15
gâteaux	7
gâter	1
gâté	3
gâtés	3
gère	2
gèrent	1
géant	1
géante	5
géantes	2
géants	1
gélatineuse	1
génial	1
génie	6
génovèse	1
général	34
générale	8
généralement	29
généralité	2
génération	7
générations	12
généraux	3
généreuse	5
généreusement	12
généreuses	1
généreux	7
générique	1
générosité	4
géographique	1
géographiquement	1
gérait	1
géranium	1
géraniums	3
gérant	14
gérante	1
gérants	1
gérard	5
gérer	1
géré	2
gérée	4
gérés	1
gênant	2
gênante	1
gêne	2
gêner	1
gêné	3
gît	1
gîtage	1
gîtages	2
gîte	1
gîtes	6
h	97
haag	1
habileté	2
habille	1
habillé	4
habillées	2
habillés	2
habit	2
habita	1
habitant	3
habitants	7
habitation	3
habitations	1
habite	4
habitent	3
habiter	1
habits	1
habitude	37
habitudes	6
habituel	10
habituelle	16
habituellement	9
habituelles	7
habituels	6
habitué	15
habituée	2
habituées	1
habitués	69
habité	1
hache	1
hachez	5
hachis	2
hachoir	1
haché	24
hachée	13
hachées	20
hachés	8
haddock	1
haguenau	1
haie	1
hainaut	1
haine	1
hais	1
hait	1
hal	8
haleine	2
haliday	1
halkin	3
hall	16
halle	3
halle-aux-blés	2
hallebardes	1
hallebardiers	1
halles	6
halo	1
halos	1
halte	1
haltes	1
hamburger	2
hamburgers	5
hameaux	1
hammarskjold	2
hammarskjöld	1
hampton	1
hanches	1
handicap	1
hannetons	1
hante	1
haquin	1
harcèle	1
harcèlent	1
hard	2
hardi	1
hardiment	2
harem	2
hareng	10
harengs	9
harengs-saurs	1
hargneux	1
haricots	35
harissa	1
harmonica	1
harmonie	14
harmonieuse	1
harmonieusement	9
harmonieux	6
harmonise	7
harmonisent	2
harmonisées	1
harnais	8
hasard	21
hasards	2
hasque	1
hassan	5
hasselt	2
haulot	1
haumont	4
haumot	1
hausse	2
haussée	1
haut	81
haut-beaujolais	1
haut-bergey	2
haut-brion	6
haut-médoc	1
haut-parleur	1
haute	52
hautement	4
hautes	5
hauteur	27
hauts	18
hauts-lieux	1
hautvillers	1
hauvillers	1
hauwermeiren	2
havane	10
havilland	1
havre	2
hawaïenne	1
haï	1
hebdomadaire	45
hebdomadairement	1
hebdomadaires	1
hectare	5
hectares	8
hectolitres	5
hector	1
hectos	2
heineken	2
helder	2
hella	1
hellénique	3
helléniste	3
helléno-hispanique	1
helvétique	1
helvétiques	1
henri	20
henriette	1
henry	7
hens	1
herbe	5
herbes	47
hercule	1
hergé	2
hermitage	2
hermétique	1
hermétiquement	2
herse	1
herses	1
het	3
heure	78
heure-ci	1
heure-là	1
heures	151
heureuse	24
heureusement	77
heureuses	3
heureux	32
heurtant	1
heurte	1
heurts	1
heurté	1
hexagone	1
heysel	7
hiatus	1
hidalgo	3
hideux	2
hier	32
higet	1
highways	1
hilare	4
hilares	1
hilarité	1
himst	1
hippie	1
hippocampe	1
hippodrome	1
hippomobile	1
hirondelles	8
hispaniques	1
hispano-flamande	1
hispano-français	1
hisse	1
hisser	1
hissette	1
hissé	1
histoire	14
histoires	7
historien	1
historiens	1
historique	6
historiques	3
hiunn	1
hiver	33
hivernal	1
hiérarchie	3
hiératique	1
hobby	6
hoc	2
hockey	1
hockeyeurs	1
hoef	16
hoefijzer	1
hoeilaart	1
hoeilaert	9
hoeilaertiennes	1
hoeve	1
hollandais	14
hollandaise	3
hollandaises	5
hollande	11
holmes	1
homard	137
homards	22
home	2
hommage	7
hommages	2
homme	47
hommes	63
homogène	3
homogénéiser	1
homogénéité	1
homonymes	1
homère	1
hong	1
hong-kong	6
hongr	1
hongrie	2
hongrois	7
hongroise	8
hongroises	3
honhon	3
honneur	22
honni	1
honnête	42
honnêtement	4
honnêtes	16
honnêteté	1
honorabilité	1
